linha,codigo,motivo,detalhes
15041,"N/A","Código ou tipo ausente",""
15042,"N/A","Código ou tipo ausente",""
15043,"N/A","Código ou tipo ausente",""
15044,"N/A","Código ou tipo ausente",""
15045,"N/A","Código ou tipo ausente",""
15046,"N/A","Código ou tipo ausente",""
15047,"N/A","Código ou tipo ausente",""
15048,"N/A","Código ou tipo ausente",""
15049,"N/A","Código ou tipo ausente",""
15050,"N/A","Código ou tipo ausente",""
15051,"N/A","Código ou tipo ausente",""
15052,"N/A","Código ou tipo ausente",""
15053,"N/A","Código ou tipo ausente",""
15054,"N/A","Código ou tipo ausente",""
15055,"N/A","Código ou tipo ausente",""
15056,"N/A","Código ou tipo ausente",""
15057,"N/A","Código ou tipo ausente",""
15058,"N/A","Código ou tipo ausente",""
15059,"N/A","Código ou tipo ausente",""
15060,"N/A","Código ou tipo ausente",""
15061,"N/A","Código ou tipo ausente",""
15062,"N/A","Código ou tipo ausente",""
15063,"N/A","Código ou tipo ausente",""
15064,"N/A","Código ou tipo ausente",""
15065,"N/A","Código ou tipo ausente",""
15066,"N/A","Código ou tipo ausente",""
15067,"N/A","Código ou tipo ausente",""
15068,"N/A","Código ou tipo ausente",""
15069,"N/A","Código ou tipo ausente",""
15070,"N/A","Código ou tipo ausente",""
15071,"N/A","Código ou tipo ausente",""
15072,"N/A","Código ou tipo ausente",""
15073,"N/A","Código ou tipo ausente",""
15074,"N/A","Código ou tipo ausente",""
15075,"N/A","Código ou tipo ausente",""
15076,"N/A","Código ou tipo ausente",""
15077,"N/A","Código ou tipo ausente",""
15078,"N/A","Código ou tipo ausente",""
15079,"N/A","Código ou tipo ausente",""
15080,"N/A","Código ou tipo ausente",""
15081,"N/A","Código ou tipo ausente",""
15082,"N/A","Código ou tipo ausente",""
15083,"N/A","Código ou tipo ausente",""
15084,"N/A","Código ou tipo ausente",""
15085,"N/A","Código ou tipo ausente",""
15086,"N/A","Código ou tipo ausente",""
15087,"N/A","Código ou tipo ausente",""
15088,"N/A","Código ou tipo ausente",""
15089,"N/A","Código ou tipo ausente",""
15090,"N/A","Código ou tipo ausente",""
15091,"N/A","Código ou tipo ausente",""
15092,"N/A","Código ou tipo ausente",""
15093,"N/A","Código ou tipo ausente",""
15094,"N/A","Código ou tipo ausente",""
15095,"N/A","Código ou tipo ausente",""
15096,"N/A","Código ou tipo ausente",""
15097,"N/A","Código ou tipo ausente",""
15098,"N/A","Código ou tipo ausente",""
15099,"N/A","Código ou tipo ausente",""
15100,"N/A","Código ou tipo ausente",""
15101,"N/A","Código ou tipo ausente",""
15102,"N/A","Código ou tipo ausente",""
15103,"N/A","Código ou tipo ausente",""
15104,"N/A","Código ou tipo ausente",""
15105,"N/A","Código ou tipo ausente",""
15106,"N/A","Código ou tipo ausente",""
15107,"N/A","Código ou tipo ausente",""
15108,"N/A","Código ou tipo ausente",""
15109,"N/A","Código ou tipo ausente",""
15110,"N/A","Código ou tipo ausente",""
15111,"N/A","Código ou tipo ausente",""
15112,"N/A","Código ou tipo ausente",""
15113,"N/A","Código ou tipo ausente",""
15114,"N/A","Código ou tipo ausente",""
15115,"N/A","Código ou tipo ausente",""
15116,"N/A","Código ou tipo ausente",""
15117,"N/A","Código ou tipo ausente",""
15118,"N/A","Código ou tipo ausente",""
15119,"N/A","Código ou tipo ausente",""
15120,"N/A","Código ou tipo ausente",""
15121,"N/A","Código ou tipo ausente",""
15122,"N/A","Código ou tipo ausente",""
15123,"N/A","Código ou tipo ausente",""
15124,"N/A","Código ou tipo ausente",""
15125,"N/A","Código ou tipo ausente",""
15126,"N/A","Código ou tipo ausente",""
15127,"N/A","Código ou tipo ausente",""
15128,"N/A","Código ou tipo ausente",""
15129,"N/A","Código ou tipo ausente",""
15130,"N/A","Código ou tipo ausente",""
15131,"N/A","Código ou tipo ausente",""
15132,"N/A","Código ou tipo ausente",""
15133,"N/A","Código ou tipo ausente",""
15134,"N/A","Código ou tipo ausente",""
15135,"N/A","Código ou tipo ausente",""
15136,"N/A","Código ou tipo ausente",""
15137,"N/A","Código ou tipo ausente",""
15138,"N/A","Código ou tipo ausente",""
15139,"N/A","Código ou tipo ausente",""
15140,"N/A","Código ou tipo ausente",""
15141,"N/A","Código ou tipo ausente",""
15142,"N/A","Código ou tipo ausente",""
15143,"N/A","Código ou tipo ausente",""
15144,"N/A","Código ou tipo ausente",""
15145,"N/A","Código ou tipo ausente",""
15146,"N/A","Código ou tipo ausente",""
15147,"N/A","Código ou tipo ausente",""
15148,"N/A","Código ou tipo ausente",""
15149,"N/A","Código ou tipo ausente",""
15150,"N/A","Código ou tipo ausente",""
15151,"N/A","Código ou tipo ausente",""
15152,"N/A","Código ou tipo ausente",""
15153,"N/A","Código ou tipo ausente",""
15154,"N/A","Código ou tipo ausente",""
15155,"N/A","Código ou tipo ausente",""
15156,"N/A","Código ou tipo ausente",""
15157,"N/A","Código ou tipo ausente",""
15158,"N/A","Código ou tipo ausente",""
15159,"N/A","Código ou tipo ausente",""
15160,"N/A","Código ou tipo ausente",""
15161,"N/A","Código ou tipo ausente",""
15162,"N/A","Código ou tipo ausente",""
15163,"N/A","Código ou tipo ausente",""
15164,"N/A","Código ou tipo ausente",""
15165,"N/A","Código ou tipo ausente",""
15166,"N/A","Código ou tipo ausente",""
15167,"N/A","Código ou tipo ausente",""
15168,"N/A","Código ou tipo ausente",""
15169,"N/A","Código ou tipo ausente",""
15170,"N/A","Código ou tipo ausente",""
15171,"N/A","Código ou tipo ausente",""
15172,"N/A","Código ou tipo ausente",""
15173,"N/A","Código ou tipo ausente",""
15174,"N/A","Código ou tipo ausente",""
15175,"N/A","Código ou tipo ausente",""
15176,"N/A","Código ou tipo ausente",""
15177,"N/A","Código ou tipo ausente",""
15178,"N/A","Código ou tipo ausente",""
15179,"N/A","Código ou tipo ausente",""
15180,"N/A","Código ou tipo ausente",""
15181,"N/A","Código ou tipo ausente",""
15182,"N/A","Código ou tipo ausente",""
15183,"N/A","Código ou tipo ausente",""
15184,"N/A","Código ou tipo ausente",""
15185,"N/A","Código ou tipo ausente",""
15186,"N/A","Código ou tipo ausente",""
15187,"N/A","Código ou tipo ausente",""
15188,"N/A","Código ou tipo ausente",""
15189,"N/A","Código ou tipo ausente",""
15190,"N/A","Código ou tipo ausente",""
15191,"N/A","Código ou tipo ausente",""
15192,"N/A","Código ou tipo ausente",""
15193,"N/A","Código ou tipo ausente",""
15194,"N/A","Código ou tipo ausente",""
15195,"N/A","Código ou tipo ausente",""
15196,"N/A","Código ou tipo ausente",""
15197,"N/A","Código ou tipo ausente",""
15198,"N/A","Código ou tipo ausente",""
15199,"N/A","Código ou tipo ausente",""
15200,"N/A","Código ou tipo ausente",""
15201,"N/A","Código ou tipo ausente",""
15202,"N/A","Código ou tipo ausente",""
15203,"N/A","Código ou tipo ausente",""
15204,"N/A","Código ou tipo ausente",""
15205,"N/A","Código ou tipo ausente",""
15206,"N/A","Código ou tipo ausente",""
15207,"N/A","Código ou tipo ausente",""
15208,"N/A","Código ou tipo ausente",""
15209,"N/A","Código ou tipo ausente",""
15210,"N/A","Código ou tipo ausente",""
15211,"N/A","Código ou tipo ausente",""
15212,"N/A","Código ou tipo ausente",""
15213,"N/A","Código ou tipo ausente",""
15214,"N/A","Código ou tipo ausente",""
15215,"N/A","Código ou tipo ausente",""
15216,"N/A","Código ou tipo ausente",""
15217,"N/A","Código ou tipo ausente",""
15218,"N/A","Código ou tipo ausente",""
15219,"N/A","Código ou tipo ausente",""
15220,"N/A","Código ou tipo ausente",""
15221,"N/A","Código ou tipo ausente",""
15222,"N/A","Código ou tipo ausente",""
15223,"N/A","Código ou tipo ausente",""
15224,"N/A","Código ou tipo ausente",""
15225,"N/A","Código ou tipo ausente",""
15226,"N/A","Código ou tipo ausente",""
15227,"N/A","Código ou tipo ausente",""
15228,"N/A","Código ou tipo ausente",""
15229,"N/A","Código ou tipo ausente",""
15230,"N/A","Código ou tipo ausente",""
15231,"N/A","Código ou tipo ausente",""
15232,"N/A","Código ou tipo ausente",""
15233,"N/A","Código ou tipo ausente",""
15234,"N/A","Código ou tipo ausente",""
15235,"N/A","Código ou tipo ausente",""
15236,"N/A","Código ou tipo ausente",""
15237,"N/A","Código ou tipo ausente",""
15238,"N/A","Código ou tipo ausente",""
15239,"N/A","Código ou tipo ausente",""
15240,"N/A","Código ou tipo ausente",""
15241,"N/A","Código ou tipo ausente",""
15242,"N/A","Código ou tipo ausente",""
15243,"N/A","Código ou tipo ausente",""
15244,"N/A","Código ou tipo ausente",""
15245,"N/A","Código ou tipo ausente",""
15246,"N/A","Código ou tipo ausente",""
15247,"N/A","Código ou tipo ausente",""
15248,"N/A","Código ou tipo ausente",""
15249,"N/A","Código ou tipo ausente",""
15250,"N/A","Código ou tipo ausente",""
15251,"N/A","Código ou tipo ausente",""
15252,"N/A","Código ou tipo ausente",""
15253,"N/A","Código ou tipo ausente",""
15254,"N/A","Código ou tipo ausente",""
15255,"N/A","Código ou tipo ausente",""
15256,"N/A","Código ou tipo ausente",""
15257,"N/A","Código ou tipo ausente",""
15258,"N/A","Código ou tipo ausente",""
15259,"N/A","Código ou tipo ausente",""
15260,"N/A","Código ou tipo ausente",""
15261,"N/A","Código ou tipo ausente",""
15262,"N/A","Código ou tipo ausente",""
15263,"N/A","Código ou tipo ausente",""
15264,"N/A","Código ou tipo ausente",""
15265,"N/A","Código ou tipo ausente",""
15266,"N/A","Código ou tipo ausente",""
15267,"N/A","Código ou tipo ausente",""
15268,"N/A","Código ou tipo ausente",""
15269,"N/A","Código ou tipo ausente",""
15270,"N/A","Código ou tipo ausente",""
15271,"N/A","Código ou tipo ausente",""
15272,"N/A","Código ou tipo ausente",""
15273,"N/A","Código ou tipo ausente",""
15274,"N/A","Código ou tipo ausente",""
15275,"N/A","Código ou tipo ausente",""
15276,"N/A","Código ou tipo ausente",""
15277,"N/A","Código ou tipo ausente",""
15278,"N/A","Código ou tipo ausente",""
15279,"N/A","Código ou tipo ausente",""
15280,"N/A","Código ou tipo ausente",""
15281,"N/A","Código ou tipo ausente",""
15282,"N/A","Código ou tipo ausente",""
15283,"N/A","Código ou tipo ausente",""
15284,"N/A","Código ou tipo ausente",""
15285,"N/A","Código ou tipo ausente",""
15286,"N/A","Código ou tipo ausente",""
15287,"N/A","Código ou tipo ausente",""
15288,"N/A","Código ou tipo ausente",""
15289,"N/A","Código ou tipo ausente",""
15290,"N/A","Código ou tipo ausente",""
15291,"N/A","Código ou tipo ausente",""
15292,"N/A","Código ou tipo ausente",""
15293,"N/A","Código ou tipo ausente",""
15294,"N/A","Código ou tipo ausente",""
15295,"N/A","Código ou tipo ausente",""
15296,"N/A","Código ou tipo ausente",""
15297,"N/A","Código ou tipo ausente",""
15298,"N/A","Código ou tipo ausente",""
15299,"N/A","Código ou tipo ausente",""
15300,"N/A","Código ou tipo ausente",""
15301,"N/A","Código ou tipo ausente",""
15302,"N/A","Código ou tipo ausente",""
15303,"N/A","Código ou tipo ausente",""
15304,"N/A","Código ou tipo ausente",""
15305,"N/A","Código ou tipo ausente",""
15306,"N/A","Código ou tipo ausente",""
15307,"N/A","Código ou tipo ausente",""
15308,"N/A","Código ou tipo ausente",""
15309,"N/A","Código ou tipo ausente",""
15310,"N/A","Código ou tipo ausente",""
15311,"N/A","Código ou tipo ausente",""
15312,"N/A","Código ou tipo ausente",""
15313,"N/A","Código ou tipo ausente",""
15314,"N/A","Código ou tipo ausente",""
15315,"N/A","Código ou tipo ausente",""
15316,"N/A","Código ou tipo ausente",""
15317,"N/A","Código ou tipo ausente",""
15318,"N/A","Código ou tipo ausente",""
15319,"N/A","Código ou tipo ausente",""
15320,"N/A","Código ou tipo ausente",""
15321,"N/A","Código ou tipo ausente",""
15322,"N/A","Código ou tipo ausente",""
15323,"N/A","Código ou tipo ausente",""
15324,"N/A","Código ou tipo ausente",""
15325,"N/A","Código ou tipo ausente",""
15326,"N/A","Código ou tipo ausente",""
15327,"N/A","Código ou tipo ausente",""
15328,"N/A","Código ou tipo ausente",""
15329,"N/A","Código ou tipo ausente",""
15330,"N/A","Código ou tipo ausente",""
15331,"N/A","Código ou tipo ausente",""
15332,"N/A","Código ou tipo ausente",""
15333,"N/A","Código ou tipo ausente",""
15334,"N/A","Código ou tipo ausente",""
15335,"N/A","Código ou tipo ausente",""
15336,"N/A","Código ou tipo ausente",""
15337,"N/A","Código ou tipo ausente",""
15338,"N/A","Código ou tipo ausente",""
15339,"N/A","Código ou tipo ausente",""
15340,"N/A","Código ou tipo ausente",""
15341,"N/A","Código ou tipo ausente",""
15342,"N/A","Código ou tipo ausente",""
15343,"N/A","Código ou tipo ausente",""
15344,"N/A","Código ou tipo ausente",""
15345,"N/A","Código ou tipo ausente",""
15346,"N/A","Código ou tipo ausente",""
15347,"N/A","Código ou tipo ausente",""
15348,"N/A","Código ou tipo ausente",""
15349,"N/A","Código ou tipo ausente",""
15350,"N/A","Código ou tipo ausente",""
15351,"N/A","Código ou tipo ausente",""
15352,"N/A","Código ou tipo ausente",""
15353,"N/A","Código ou tipo ausente",""
15354,"N/A","Código ou tipo ausente",""
15355,"N/A","Código ou tipo ausente",""
15356,"N/A","Código ou tipo ausente",""
15357,"N/A","Código ou tipo ausente",""
15358,"N/A","Código ou tipo ausente",""
15359,"N/A","Código ou tipo ausente",""
15360,"N/A","Código ou tipo ausente",""
15361,"N/A","Código ou tipo ausente",""
15362,"N/A","Código ou tipo ausente",""
15363,"N/A","Código ou tipo ausente",""
15364,"N/A","Código ou tipo ausente",""
15365,"N/A","Código ou tipo ausente",""
15366,"N/A","Código ou tipo ausente",""
15367,"N/A","Código ou tipo ausente",""
15368,"N/A","Código ou tipo ausente",""
15369,"N/A","Código ou tipo ausente",""
15370,"N/A","Código ou tipo ausente",""
15371,"N/A","Código ou tipo ausente",""
15372,"N/A","Código ou tipo ausente",""
15373,"N/A","Código ou tipo ausente",""
15374,"N/A","Código ou tipo ausente",""
15375,"N/A","Código ou tipo ausente",""
15376,"N/A","Código ou tipo ausente",""
15377,"N/A","Código ou tipo ausente",""
15378,"N/A","Código ou tipo ausente",""
15379,"N/A","Código ou tipo ausente",""
15380,"N/A","Código ou tipo ausente",""
15381,"N/A","Código ou tipo ausente",""
15382,"N/A","Código ou tipo ausente",""
15383,"N/A","Código ou tipo ausente",""
15384,"N/A","Código ou tipo ausente",""
15385,"N/A","Código ou tipo ausente",""
15386,"N/A","Código ou tipo ausente",""
15387,"N/A","Código ou tipo ausente",""
15388,"N/A","Código ou tipo ausente",""
15389,"N/A","Código ou tipo ausente",""
15390,"N/A","Código ou tipo ausente",""
15391,"N/A","Código ou tipo ausente",""
15392,"N/A","Código ou tipo ausente",""
15393,"N/A","Código ou tipo ausente",""
15394,"N/A","Código ou tipo ausente",""
15395,"N/A","Código ou tipo ausente",""
15396,"N/A","Código ou tipo ausente",""
15397,"N/A","Código ou tipo ausente",""
15398,"N/A","Código ou tipo ausente",""
15399,"N/A","Código ou tipo ausente",""
15400,"N/A","Código ou tipo ausente",""
15401,"N/A","Código ou tipo ausente",""
15402,"N/A","Código ou tipo ausente",""
15403,"N/A","Código ou tipo ausente",""
15404,"N/A","Código ou tipo ausente",""
15405,"N/A","Código ou tipo ausente",""
15406,"N/A","Código ou tipo ausente",""
15407,"N/A","Código ou tipo ausente",""
15408,"N/A","Código ou tipo ausente",""
15409,"N/A","Código ou tipo ausente",""
15410,"N/A","Código ou tipo ausente",""
15411,"N/A","Código ou tipo ausente",""
15412,"N/A","Código ou tipo ausente",""
15413,"N/A","Código ou tipo ausente",""
15414,"N/A","Código ou tipo ausente",""
15415,"N/A","Código ou tipo ausente",""
15416,"N/A","Código ou tipo ausente",""
15417,"N/A","Código ou tipo ausente",""
15418,"N/A","Código ou tipo ausente",""
15419,"N/A","Código ou tipo ausente",""
15420,"N/A","Código ou tipo ausente",""
15421,"N/A","Código ou tipo ausente",""
15422,"N/A","Código ou tipo ausente",""
15423,"N/A","Código ou tipo ausente",""
15424,"N/A","Código ou tipo ausente",""
15425,"N/A","Código ou tipo ausente",""
15426,"N/A","Código ou tipo ausente",""
15427,"N/A","Código ou tipo ausente",""
15428,"N/A","Código ou tipo ausente",""
15429,"N/A","Código ou tipo ausente",""
15430,"N/A","Código ou tipo ausente",""
15431,"N/A","Código ou tipo ausente",""
15432,"N/A","Código ou tipo ausente",""
15433,"N/A","Código ou tipo ausente",""
15434,"N/A","Código ou tipo ausente",""
15435,"N/A","Código ou tipo ausente",""
15436,"N/A","Código ou tipo ausente",""
15437,"N/A","Código ou tipo ausente",""
15438,"N/A","Código ou tipo ausente",""
15439,"N/A","Código ou tipo ausente",""
15440,"N/A","Código ou tipo ausente",""
15441,"N/A","Código ou tipo ausente",""
15442,"N/A","Código ou tipo ausente",""
15443,"N/A","Código ou tipo ausente",""
15444,"N/A","Código ou tipo ausente",""
15445,"N/A","Código ou tipo ausente",""
15446,"N/A","Código ou tipo ausente",""
15447,"N/A","Código ou tipo ausente",""
15448,"N/A","Código ou tipo ausente",""
15449,"N/A","Código ou tipo ausente",""
15450,"N/A","Código ou tipo ausente",""
15451,"N/A","Código ou tipo ausente",""
15452,"N/A","Código ou tipo ausente",""
15453,"N/A","Código ou tipo ausente",""
15454,"N/A","Código ou tipo ausente",""
15455,"N/A","Código ou tipo ausente",""
15456,"N/A","Código ou tipo ausente",""
15457,"N/A","Código ou tipo ausente",""
15458,"N/A","Código ou tipo ausente",""
15459,"N/A","Código ou tipo ausente",""
15460,"N/A","Código ou tipo ausente",""
15461,"N/A","Código ou tipo ausente",""
15462,"N/A","Código ou tipo ausente",""
15463,"N/A","Código ou tipo ausente",""
15464,"N/A","Código ou tipo ausente",""
15465,"N/A","Código ou tipo ausente",""
15466,"N/A","Código ou tipo ausente",""
15467,"N/A","Código ou tipo ausente",""
15468,"N/A","Código ou tipo ausente",""
15469,"N/A","Código ou tipo ausente",""
15470,"N/A","Código ou tipo ausente",""
15471,"N/A","Código ou tipo ausente",""
15472,"N/A","Código ou tipo ausente",""
15473,"N/A","Código ou tipo ausente",""
