codigo,utm_e,utm_n,lat_calculada,lng_calculada,motivo
FHV-P-0973,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0974,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0975,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0976,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0977,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0978,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0979,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0980,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0981,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0982,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0983,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0984,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0985,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0986,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0987,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0988,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0989,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0990,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0991,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0992,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0993,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0994,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0995,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0996,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0997,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0998,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-0999,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1000,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1001,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1002,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1004,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1005,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1006,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1007,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1008,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1009,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1010,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1011,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1012,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1013,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1014,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1015,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1016,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1017,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1018,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1019,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1020,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1021,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1022,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1023,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1024,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1026,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1027,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1028,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1029,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1030,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1032,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1033,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1034,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1035,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1036,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1037,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1038,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1039,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1040,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1041,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1042,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1043,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1044,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1045,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1046,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1047,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1048,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1049,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1050,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1051,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1052,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1053,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1057,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1058,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1060,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1062,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1063,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1064,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1065,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1069,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1070,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1072,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1076,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1077,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1078,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1079,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1080,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1081,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1082,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1083,811893.08,7674924.31,-20.999999959018,-47.99999995338891,"Latitude fora do range do Paraná"
FHV-P-1084,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1085,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1086,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1087,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1088,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1089,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1090,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1091,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1092,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1093,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1094,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1095,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1096,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1097,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1098,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1099,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1100,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1101,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1102,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1103,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1104,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1105,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1106,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1107,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1108,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1109,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1110,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1111,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1112,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1113,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1114,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1115,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1116,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1117,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1118,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1119,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1120,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1121,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1122,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1123,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1124,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1125,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1126,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1127,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1128,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1129,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1130,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1131,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1132,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1133,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1134,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1135,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1136,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1137,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1138,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1139,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1140,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1141,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1142,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1143,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1144,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1145,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1146,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1147,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1148,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1149,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1150,811893.08,7674924.31,-20.999999959018,-47.99999995338891,"Latitude fora do range do Paraná"
FHV-P-1153,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1154,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1155,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1156,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1157,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1158,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1159,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1160,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1161,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1162,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1163,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1164,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1167,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1168,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1169,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1170,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1171,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1172,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1173,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1174,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1175,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1176,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1177,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1178,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1179,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1180,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1181,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1182,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1183,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-P-1184,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
